,Unnamed: 0,Title,link,description
258,258,Erro no sistema,/claro/erro-no-sistema_1pjMt-PEWthwrxM6/,"Realizei uma recarga na data X 02/10/23 no valor de 30 reias , porém o app móvel estava com problema,  informava pra tentar mais tarde, quando fui tentar novamente, já tinha debitado a primeira no valor de 30 reias ou seja foi feita 2 recarga de 30, valor total de 60 reias . Entrei em contanto com claro e informaram que não poderia estornar o valor, absurdo isso! Que dizer que não posso ter meu dinheiro de volta, está de brincadeira, né!? Favor verificar o mais rápido,  vou abrir no Procon tbm, pois isso é inadmissível. Fico no aguardo."
259,259,Alteração de pacote,/claro/alteracao-de-pacote_07LqAzdbvo_Egupz/,"Já é a segunda vez que essa operadora altera o pacote que adquiri sem meu consentimento. Meu pacote atual é o prezão de 14,99, um dia recebi uma mensagem dizendo que meu pacote tinha sido alterado para o de 19,99 como se eu tivesse aderido. Depois recebi uma mensagem oferecendo o de 14,99, contratei ele novamente. Hoje fiz uma recarga de 15,00 como sempre faço e recebi uma mensagem dizendo que eu não tenho saldo suficiente para renovar meu prezão de 19,99. Em momento nenhum contratei esse pacote e gostaria que a Claro resolva esse problema e coloque no site ou aplicativo uma maneira mais fácil e transparente de contratar pacotes."
260,260,Falta de transparência com o cliente,/claro/falta-de-transparencia-com-o-cliente_yn0jloHKO58eqAhk/,"Meu plano Claro móvel , até julho custava 19,82 reais. Na fatura de agosto já veio com mais de 29 reais. Quando liguei para saber o que houve, o atendente falou que meu desconto havia acabado e tinha que pagar o valor real cobrado.Após alguns minutinhos de conversa, ele conseguiu uma ""promoção"" de um plano por 23,25. Aceitei, pois a diferença era pouca.Paguei agosto e setembro este valor de 23,25 reais. Agora, veio a fatura de  41,78 reais para dia 10 de outubro. Quando liguei para saber, de novo,  o que houve, o atendente falou que foi um desconto de fidelidade que valia apenas dois meses e que agora o valor real é o que constava na fatura atual.Mesmo eu explicando que isso não me foi informado quando adquiri o plano, ele falou que tudo estava claro na fatura. No entanto, costumo acessar minha fatura no próprio app da operadora que já me direciona para o pagamento. Após a informação do atendente, olhei a fatura e vi a informação que ele falou, mas não de forma clara e explicita. Não imaginava que isso ocorreria pois não fui informada desse valor , quando adquiri o plano, válido apenas por dois meses.Agora, a solução do atendente é que eu migre para um plano que custa mais de 33 reais ou pagar os 41,78 esse mês e o próximo e pedir o cancelamento. Para não pagar multa contratual ou aceitar a migração pagando os 33 e  alguns centavos num novo plano válido por 12 meses.Estou me sentindo [Editado pelo Reclame Aqui], uma vez que a operadora não agiu com transparência ao vender um plano, falando um valor sem deixar claro que após dois meses, haveria reajuste. E agora, não me dá opção de um valor pelo menos próximo do que eu estava pagando."
261,261,LIGAÇÕES E SUSPENSÃO DA LINHA,/claro/ligacoes-e-suspensao-da-linha_ZuYsECh7YYplQ-Pk/,"Já mandei e-mail com comprovante de uma multa gerada em meu número, eles já confirmaram a baixa porém ligações não param e mesmo assim suspendem minha linha direto já foram 6 vezes esse problema."
262,262,atendimento medonho,/claro/atendimento-medonho_6oOkAa62MWSbuxef/,"No dia 04.10.2023, entrei em contato com o atendimento da Claro residencialinformei a atendente que eu nao estava conseguindo alterar o nome e a senha da rede wi-fi, tanto pelo app, quanto pelo site e nem mesmo pelo whatspp.A atendente fez varias tentativas e tambem nao conseguiu realizar a alteraçãoAssim me informou que iria abrir uma visita tecnica para o dia seguinte entre 14 e 17hsPermaneci na minha residencia aguardandoDiante da demora, entrei em contato novamente com o sac E para minha surpresa o atendente disse que nao havia nenhuma visita tecnica agendadaProtocolo de atendimento*******2Disse que eu deveria fazer esse procedimento pelo whatsppE novamente expliquei que eu ja havia tentado pelo app e pelo whatsapp e que so dava errofiquei aguardando uma visita tecnica que nao aconteceu Meu modem ja foi substituido a menos de 30 diasE no dia da sustituição esse mesmo problema ocorreuResumindo, substituem o modem e nao resolvem o problemaMarcam visita tecnica e não aparecem O atendimento é simplesmente medonho"
263,263,Sinal baixo de mais,/claro/sinal-baixo-de-mais_S_unhf1XM0o0yrPe/,Por que sinal da claro sempre foi rui. A gente abre várias reclamações e a operadora não faz nada pra melhorar qualidade do serviço da operadora. Uma vês tava com esse mesmo problema. A operadora Mexeu na torre e melhor muito.     Lá a onde eu trabalho passo dia sem telefone por que não tem sinal  e olha q eu trabalho dentro da cidade
264,264,Fibra NetClaro com problema,/claro/fibra-netclaro-com-problema_LN8ErrLLF-aVh2Hq/,"Estou com problema na fibra NetClaro, internet oscilando muito, algumas páginas não abrem e não consigo jogar on-line, o videogame não conecta na internet. O técnico já veio 3 vezes e não consegue solucionar o problema. O modem já foi trocado e o problema persiste. Estou pagando por um serviço/produto e não posso usufruir. Me vejo obrigado a colocar internet de outra operadora, mas como tenho combo e fidelidade a NetClaro quer me cobrar multa se eu cancelar meu plano combo. Terei que ir no PROCON e procurar meu direitos na justiça."
265,265,Empresa Almentou meu plano,/claro/empresa-almentou-meu-plano_yD1pZ93bKbGNQUti/,"A empresa força as pessoas a pagar por um plano maior, empresa horrível eu tinha um plano de 15$ do nada ela Almentou para 19,90 agora está me obrigando a pagar 24,90, empresa horrível a pessoa já não tem condições de fica colocando crédito todo mês e ela obriga a pessoa a pagar mas carro empresa lixo e sem se falar que não dá suporte ao cliente nossa que ódio dessa empresa vocês deveria ser processado ou sair daqui do Brasil ou nem existir vocês acha que nois pobre está cagando dinheiro pra tá colocando crédito toda hora aff que ódio a pior empresa de todas"
266,266,Corte e cobranças [Editado pelo Reclame Aqui],/claro/corte-e-cobrancas_a4r9RjhF6Dv-T3Qr/,"Estou extremamente insatisfeita com o atendimento da Claro. Eu era cliente da Nextel, e desde que se tornou Claro, minha experiência tem sido terrível. Em dezembro, comprei um pacote combo que deveria custar R$ 189,00 por mês, conforme o acordo com o atendente. No entanto, minha fatura veio com um valor de R$ 280,00. Ao questionar isso, fui informada de que não poderia fazer nada, pois estava presa ao plano por um ano de acordo com o contrato.Em 20 de julho, o dia em que minha mãe faleceu, recebi uma ligação insistente de um atendente oferecendo um serviço adicional. Expliquei que não podia dar atenção naquele momento, mas ele continuou pressionando. Finalmente, disse que não queria mudar nada, pois já havia sido enganada antes. Duas semanas atrás, comecei a receber ligações dizendo que devia uma multa por ter trocado de plano, e minhas linhas foram cortadas. Minha internet agora está limitada a 3G. Eles cometeram um erro ao colocar a linha adicional como titular e a antiga como adicional, o que me deixou sem os benefícios de cliente antiga.Hoje, fui surpreendida com o corte da minha linha, mesmo estando em dia com as faturas mensais. Isso é inaceitável, pagar mais de R$ 200,00 por mês e não ter o serviço. Liguei várias vezes para o atendimento pedindo revisão da multa, mas só recebo promessas de retorno, enquanto minhas linhas continuam cortadas. Isso demonstra total desconsideração com o cliente."
267,267,Subiram o valor do plano e cortaram benefícios,/claro/subiram-o-valor-do-plano-e-cortaram-beneficios_Hsdjw-KszdrvkoCf/,"Sou cliente claro à muitos anos. Recentemente subiram o valor do prezão de 19,90 onde eu tinha ligações ilimitadas para qualquer telefone do Brasil, sendo fixo ou móvel, para 24,90 e ainda cortaram as ligações para telefone fixo, incluindo fixos de mesmo DDD que meu número. Achei um absurdo quando liguei para a central da claro para entender os morivos e a atendente desligou na minha cara quando eu questionei ela sobre isso. Enfim, vou ver qual operadora está sendo a menos pior atualmente nesse país e trocar. Mas deixo aqui me indignação com a falta de respeito pelos clientes."
268,268,Cancelamento da pré pago,/claro/cancelamento-da-pre-pago_ccTpfKUUzEQ8aovp/,"Com o fim dos serviços da Oi telefonia, tivemos que migrar para outra operadora e o meu caso a migração foi para claro, que para mim ficou muito escuro. Em março uma pessoa com o nome de Daiane me ligou propondo a migração, como não tinha outra escolha, a migração foi feita e na ocasião ela ofereceu uma conta pré pago no valor $24,90 com algumas vantagens Taís como 14 gigas + claro play + 4 gigas claro móvel, com o 1 pagamento para 08/05/23. Mas nunca tive uma boa cobertura da operadora, mas  estava pagando as contas até que no dia 10/07 não tive mais cobertura nem ruim nem boa. Eu tentei por várias vezes contato com a operadora, para solucionar o problema, mais sem sucesso. Quando ligava, a operadora não completa a ligação e direciona para uma plataforma de auto atendimento e  não tem aonde reclamar, e se opções para pagamento e eu já estava cansada de pagar sem usar. Eu preciso resolver esse problema porque eu não vou pagar por um serviço que não estou usando e não posso perder o meu número que tenho todos a minha vida de trabalho e o número desde sempre. Desde já agradeço a todos que me ajudarem. Forte abraço!"
269,269,Cobrança Indevida,/claro/cobranca-indevida_0Ks09MBL-uF9Yemp/,"Ao assinar um contrato empresarial Net Claro Residencial, o valor acordado em contrato vigente é de R$ 89,90 entretando a atual cobrança veio em valor de R$94,70, ao ligar para a tal empresa no dia 04/10 foi aberto um protocolo, que ao verificar hoje consta como resolvido e encerrado, dentro a empresa claro o consumidor é o ultimo a ser atendido e ter seus direitos respeitados, uma pessíma empresa que além de tirar valor a mais do consumidor, faz com que nos sejamos palhaços pois nunca resolvem nada."
270,270,Internet,/claro/internet_fk19z_RBMGOCyeh1/,"Estou sem Internet no meu celular desde as 12hs de hoje, já liguei, já fiz reclamação, e ninguém resolver nada, pago um pacote caro pelo combo, preciso da Internet e não consigo ter acesso a um pacote que eu pago. Chega a ser ridículo ficar ligando para resolverem um problema e ninguém resolve."
271,271,Cancelamento,/claro/cancelamento_Cau03DqTp63St9SC/,"Fiz meu cancelamento já faz 3 meses, e até hoje ficam me ligando, no sistema consta cancelado, tentei na ouvidoria e não adiantou nada, empresa que não recomendo pra ninguém."
272,272,Sem internet da Claro no sábado e domingo,/claro/sem-internet-da-claro-no-sabado-e-domingo_6-C8pUfXU_mdWJp2/,"Sou cliente da Claro e estou há 5 horas sem internet. O prazo para regularização era hoje às 22h, agora foi para amanhã ao meio dia. Inacreditável ficar quase que o final de semana todo sem internet. Serviço péssimo, lamentável. É justo que eu não pague pelo período que a internet não funcionou, mas óbvio que a empresa vai cobrar. NÃO RECOMENDO!!!"
273,273,EMPRESA NÃO QUER CANCELAR PLANO,/claro/empresa-nao-quer-cancelar-plano_XnXk5dqZzZ_3nirx/,"OLÁ BOA NOITE . CONTRATEI UM PLANO DE INTERNET DA CLARO PARA MINHA ANTIGA RESIDÊNCIA . PORÉM TIVE QUER MUDAR DE CIDADE E A CLARO NÃO ATENDIA NO MEU NOVO ENDEREÇO. LIGUEI PARA EMPRESA E PERGUNTEI SE ELES PODIAM ME ATENDER NO MEU NOVO CONDOMÍNIO E ELES DISSERAM QUE NÃO ATENDENDIAM . ENTÃO PEDI PARA CANCELAR MEU PLANO DE INTERNET E A EMPRESA CLARO ESTÁ COLOCANDO DIFICULDADES: DIZ QUE VAI TRANSFERIR E A LIGAÇÃO CAI, DIZ QUE VAI RETORNAR MAS NUNCA LIGA DE VOLTA, ESTÃO ME ENROLANDO JÁ TEM UNS 15 DIAS QUE NÃO CONSIGO CANCELAR MEU PLANO E OS BOLETOS CONTINUAM CHEGANDO SEM EU USAR A INTERNET. É MUITA FALTA DE RESPEITO E CONSIDERAÇÃO COM NÓS CLIENTES PÉSSIMA EMPRESA NÃO RECOMENDO PARA NINGUÉM . APENAS SE ELES NÃO PODEM ME ATENDER NO MEU NOVO ENDEREÇO APENAS QUERO CANCELAR MEU PLANO ."
274,274,Desativação de linha indevida,/claro/desativacao-de-linha-indevida_R73qazOybf4x3fF8/,"Meu wi-fi era na claro juntamente com a minha linha telefônica que tinha a mais de 10 anos, solicitei o cancelamento do wi-fi e eles desativaram minha linha telefônica também. Já liguei várias vezes abri vários chamados e nada foi feito. Já fui também numa loja física e nada foi resolvido. Preciso do meu número pois tinha ele a muitos anos e preciso também por conta do trabalho."
