title,link,problem,description
CANCELAMENTO PLANO CONTROLE,/claro/cancelamento-plano-controle_f3B_u_6hXkpzx7cN/,Mudança de plano,
"NÃO CONSIGO CANCELAR PLANO PÓS, QUEREM CANCELAR O NÚMERO JUNTO",/claro/nao-consigo-cancelar-plano-pos-querem-cancelar-o-numero-junto_1kqt4gtJqPETrLy4/,Mudança de plano,
Troca de plano errado e não resolvem,/claro/troca-de-plano-errado-e-nao-resolvem_z6CmQWx5JXCaLiVl/,Mudança de plano,
Roaming internacional não funciona,/claro/roaming-internacional-nao-funciona_W6AgTwLV6fNw1M7G/,Mudança de plano,
Não consigo mudar meu plano controle para plano pos no APP minha claro,/claro/nao-consigo-mudar-meu-plano-controle-para-plano-pos-no-app-minha-claro_edqhB9DTQCUORAxQ/,Mudança de plano,
"Cobrança duplicada no aplicativo, cancelamento do meu plano sem aviso prévio.  E nenhum retorno após horas em várias ligações para tentar resolver o problema",/claro/cobranca-duplicada-no-aplicativo-cancelamento-do-meu-plano-sem-aviso-previ_2ub5d3IJMA2ZJIeN/,Mudança de plano,
Mudança de plano da Claro sem solicitar!,/claro/mudanca-de-plano-da-claro-sem-solicitar_4a6x7anVXKGct8h2/,Mudança de plano,
Enrolando pra não fazer meu DOWN- GRADE,/claro/enrolando-pra-nao-fazer-meu-down-grade_0QcIQLMOJibDxpgS/,Mudança de plano,
Impossível migrar para pré pago,/claro/impossivel-migrar-para-pre-pago_YlYE4SC1sla7KLf1/,Mudança de plano,
Propaganda Enganosa!!! Impossível contratar plano ofertado,/claro/propaganda-enganosa-impossivel-contratar-plano-ofertado_cDz_1pCNar3THEUf/,Mudança de plano,
CHIP INTERNACIONAL p/ CLARO CONTROLE,/claro/chip-internacional-p-claro-controle_pZikZgIqFBfZmA4w/,Mudança de plano,
Chip que não ativa,/claro/chip-que-nao-ativa_W5KTqHoN7NC-xHrk/,Mudança de plano,
"SOLICITEI CANCELAMENTO, ALTERARAM O PLANO PARA ME MANTER COMO CLIENTE E NÃO MANDAM O BOLETO NO VALOR DO PLANO OFERECIDO",/claro/solicitei-cancelamento-alteraram-o-plano-para-me-manter-como-cliente-e-nao_5xRACz2s33nEoDhH/,Mudança de plano,
Alteração de plano sem autorização,/claro/alteracao-de-plano-sem-autorizacao_sBIPCuhlL38N_zbJ/,Mudança de plano,
Plano Modem Internet,/claro/plano-modem-internet_uriP_IZRLv25_1i8/,Mudança de plano,
Chip sem serviço,/claro/chip-sem-servico_ZE4KeZjroEiI-efp/,Mudança de plano,
Descaso com o cliente,/claro/descaso-com-o-cliente_KEO-8sCg3WS-pCo7/,Mudança de plano,
Mudança de Plano,/claro/mudanca-de-plano_ikKfpF0QicjE1XgG/,Mudança de plano,
Renovação de plano com valor diferente do combinado,/claro/renovacao-de-plano-com-valor-diferente-do-combinado_IIQkk7GIr5WglFv9/,Mudança de plano,
Cancelamento do meu plano sem eu pedir,/claro/cancelamento-do-meu-plano-sem-eu-pedir_E7_ctEgmBRQajLMz/,Mudança de plano,
Mudança de plano,/claro/mudanca-de-plano_hGln4UwKsRoTyRSq/,Mudança de plano,
Não troca meu plano alegando pendencia,/claro/nao-troca-meu-plano-alegando-pendencia_n6TVR_A_T-CziWII/,Mudança de plano,
Mudanca de condicoes de plano pré pago sem aviso prévio,/claro/mudanca-de-condicoes-de-plano-pre-pago-sem-aviso-previo_jmVxBHs7JU5wbzgy/,Mudança de plano,
hoje mudei de plano sem querer e nao consigo cancelar,/claro/hoje-mudei-de-plano-sem-querer-e-nao-consigo-cancelar_uU3ny6zVAz_6rV77/,Mudança de plano,
"Aceitei a oferta de plano flex e fui cobrada valor integral dos 2 planos, antigo e novo",/claro/aceitei-a-oferta-de-plano-flex-e-fui-cobrada-valor-integral-dos-2-planos-a_NtXw36B-Ixevfae4/,Mudança de plano,
Cobrança indevida,/claro/cobranca-indevida_pq9j3Rwpi3xVZMf8/,Mudança de plano,
Praticamente [Editado pelo Reclame Aqui] - tentativa de trocar de plano,/claro/praticamente-tentativa-de-trocar-de-plano_wNSkhC6QyriweqF6/,Mudança de plano,
Mudança indevida de planos,/claro/mudanca-indevida-de-planos_yPCOPgI9pfkKc2il/,Mudança de plano,
Mudança de plano na loja claro shopping grand plaza santo André,/claro/mudanca-de-plano-na-loja-claro-shopping-grand-plaza-santo-andre_xRYoLxoGh8ePwfR3/,Mudança de plano,
Aumentaram meu plano,/claro/aumentaram-meu-plano_tn-YjVhqSTtEknz4/,Mudança de plano,
Operadora sem respeito ao cliente,/claro/operadora-sem-respeito-ao-cliente_NM8DDOlMYv2WfQc1/,Mudança de plano,
Ligações frequentes,/claro/ligacoes-frequentes_UVMA4wPDxfKdVPLz/,Mudança de plano,
Cancelou meu plano controle sem me avisar,/claro/cancelou-meu-plano-controle-sem-me-avisar_FnJX7bbRYBVqhmKX/,Mudança de plano,
Alteraram a minha linha para pre pago sem a minha autorização / solicitação,/claro/alteraram-a-minha-linha-para-pre-pago-sem-a-minha-autorizacao-solicitacao_q-sVLIg0vFxJ45Fb/,Mudança de plano,
Empresa cobra multa para migrar para plano pós,/claro/empresa-cobra-multa-para-migrar-para-plano-pos_vInoXIjF6FDvzHTm/,Mudança de plano,
CANCELAMENTO/TROCA DE PLANO,/claro/cancelamento-troca-de-plano_X1HZMua8otDFBqxw/,Mudança de plano,
Mudança de plano em desacordo com a informação do atendente.,/claro/mudanca-de-plano-em-desacordo-com-a-informacao-do-atendente_bYwSnmL0OmnFqIzN/,Mudança de plano,
Sem contato,/claro/sem-contato_z5u1n8powce0g17x/,Mudança de plano,
Mudar plano.,/claro/mudar-plano_PUC7jdrg9JmrvNxQ/,Mudança de plano,
Mudança de plano sem autorização,/claro/mudanca-de-plano-sem-autorizacao_YGi1sY7eiqSbZE03/,Mudança de plano,
Mudaram meu plano para o combo multi sem eu saber e querem me cobrar uma multa.,/claro/mudaram-meu-plano-para-o-combo-multi-sem-eu-saber-e-querem-me-cobrar-uma-mu_dFUim0oqV-s1FoZf/,Mudança de plano,
mudança de plano indevida,/claro/mudanca-de-plano-indevida_hTqWo2LnW6yWDntn/,Mudança de plano,
Mudança de plano,/claro/mudanca-de-plano_AUF8T-B8uurPcSU-/,Mudança de plano,
Plano alterado sem consentimento,/claro/plano-alterado-sem-consentimento_Zrqx4qcvYfcNSDCH/,Mudança de plano,
Migração de plano,/claro/migracao-de-plano_jZr-7WQmAdecHQaN/,Mudança de plano,
Fujam da Claro!,/claro/fujam-da-claro_J9zMgo5huRLmDe93/,Mudança de plano,
Plano Claro Flex,/claro/plano-claro-flex_Upt2DKUym_B7Dias/,Mudança de plano,
Adicionaram um plano extra no seu plano sem meu consentimento,/claro/adicionaram-um-plano-extra-no-seu-plano-sem-meu-consentimento_P6vsxfp9rGI6B_aI/,Mudança de plano,
Solicitei pelo Whatsapp da empresa a ativação do plano Claro Passporte,/claro/solicitei-pelo-whatsapp-da-empresa-a-ativacao-do-plano-claro-passporte_vQWJ3BRD3YY0FoWl/,Mudança de plano,
PROPAGANDA ENGANOSA PLANO OFERECIDO FALSO,/claro/propaganda-enganosa-plano-oferecido-falso_R1boxt8P0mpMMvpH/,Mudança de plano,
Desmembrar numeros,/claro/desmembrar-numeros_iNOsn3ZZpm6m5k-I/,Mudança de plano,
Contratação,/claro/contratacao_0CQSpBxTh4kc9lvl/,Mudança de plano,
FRAUDE E DESCASO COM CLIENTE IDOSO DE 74 ANOS - OPERADORA CLARO NUNCA MAIS,/claro/e-descaso-com-cliente-idoso-de-74-anos-operadora-claro-nunca-mais_6FajNZ-RjGMktstj/,Mudança de plano,
ALTERAÇÃO DE PLANO,/claro/alteracao-de-plano_fkiH8pKmq3OAJpDB/,Mudança de plano,
Não consigo comprar e nem contratar um plano,/claro/nao-consigo-comprar-e-nem-contratar-um-plano_vlqpymv8mh91o-Kq/,Mudança de plano,
Falso plano,/claro/falso-plano_Ow_Trs_BNuB8C7N_/,Mudança de plano,
Cancelamento de plano,/claro/cancelamento-de-plano__Su1680I1Ytfy7ql/,Mudança de plano,
Mudança de plano sem consentimento do cliente.,/claro/mudanca-de-plano-sem-consentimento-do-cliente_pHnOPKBk1yjeGHOi/,Mudança de plano,
Falta de resposta - mudança de plano - suspensão da linha,/claro/falta-de-resposta-mudanca-de-plano-suspensao-da-linha_tJqXHfy38cPgODJ5/,Mudança de plano,
Fiz uma troca de plano para outra mais acabei perdendo minha Netflix e os meu giga de internet,/claro/fiz-uma-troca-de-plano-para-outra-mais-acabei-perdendo-minha-netflix-e-os-m_Y0AdVSulv0f2yLQm/,Mudança de plano,
Alteração de plano indevido // Aumento no valor da fatura // Solicitação de gravação de ligação // Atendimento Péssimo !!!!,/claro/alteracao-de-plano-indevido-aumento-no-valor-da-fatura-solicitacao-de_GkJ2tw3mhYfvSkmb/,Mudança de plano,
Plano claro,/claro/plano-claro_4fU-BO53rUxseOKx/,Mudança de plano,
Alteração para redução de Plano não realizada,/claro/alteracao-para-reducao-de-plano-nao-realizada_CYLLflGyx9VjuMQz/,Mudança de plano,
Mudança de plano,/claro/mudanca-de-plano_W4P1BSDi3rTFGdYV/,Mudança de plano,
Não finalizaram a alteração de plano.,/claro/nao-finalizaram-a-alteracao-de-plano_yYeddrcW8XI9VnqL/,Mudança de plano,
Cancelamento de Plano,/claro/cancelamento-de-plano_cmNfku4WQdndFQgd/,Mudança de plano,
MUDANÇA DE PLANO COM VALOR INDEVIDO,/claro/mudanca-de-plano-com-valor-indevido_pfOiEq8w9hNyQTPH/,Mudança de plano,
Alteração do plano sem aviso prévio,/claro/alteracao-do-plano-sem-aviso-previo_mYfXFP4WHtOEhqPb/,Mudança de plano,
Fui enganada duas vezes,/claro/fui-enganada-duas-vezes_qnSvRuNWVeLiyf4g/,Mudança de plano,
Migração,/claro/migracao_H4efC5fMxVg-tzGR/,Mudança de plano,
Linha virou pre pago sem eu pedir e nao consigo reverter,/claro/linha-virou-pre-pago-sem-eu-pedir-e-nao-consigo-reverter_6QjqYcP5tGb8pzEd/,Mudança de plano,
Re[Editado pelo Reclame Aqui]a da empresa em mudança de plano,/claro/re-a-da-empresa-em-mudanca-de-plano_ck74RSaqi858uBiD/,Mudança de plano,
valores abusivos.,/claro/valores-abusivos__7Blk0K2ttue6abx/,Mudança de plano,
Chip bloqueado pela operadora  claro,/claro/chip-bloqueado-pela-operadora-claro_aiGzLW5Vq5QQCtjT/,Mudança de plano,
Redução de valor do plano,/claro/reducao-de-valor-do-plano_H-KnXtXKkcFCNhRx/,Mudança de plano,
Controle/Pré pago,/claro/controle-pre-pago_X_kdOQsddn56BsRS/,Mudança de plano,
Claro trocou o meu plano sem minha autorização.,/claro/claro-trocou-o-meu-plano-sem-minha-autorizacao_XwLwgHeDPSJj6wmk/,Mudança de plano,
Migração do plano pós pago PARA controle,/claro/migracao-do-plano-pos-pago-para-controle_gTydFko9f4rwFm9l/,Mudança de plano,
Não consigo cancelar meu plano e fico recebendo inumeras ligações durante o dia,/claro/nao-consigo-cancelar-meu-plano-e-fico-recebendo-inumeras-ligacoes-durante-o_cahy0uflvNZCuZ_5/,Mudança de plano,
CANCELAMENTO DO PLANO OU DESCONTO NO VALOR DO MESMO,/claro/cancelamento-do-plano-ou-desconto-no-valor-do-mesmo_CxCeu0_cmKowR-7S/,Mudança de plano,
Cancelaram minha linha ao solicitar migração de plano,/claro/cancelaram-minha-linha-ao-solicitar-migracao-de-plano_5TSYOQ4RQ_2m8xyR/,Mudança de plano,
Claro mudou contrato sem autorização,/claro/claro-mudou-contrato-sem-autorizacao_eTxjWrp9arYOObEs/,Mudança de plano,
Plano alterado,/claro/plano-alterado_NJDuzrbpOZQXz-uM/,Mudança de plano,
A claro Oferta plano que não existe,/claro/a-claro-oferta-plano-que-nao-existe_kO90PSMZC4WtL3U2/,Mudança de plano,
Migrar plano para pre pago,/claro/migrar-plano-para-pre-pago_DxC1yVjzcryau_Y_/,Mudança de plano,
Troca de plano,/claro/troca-de-plano_-VCiJ9eLrWJKx8Fs/,Mudança de plano,
"Fui enganada , venda indevida",/claro/fui-enganada-venda-indevida_iEwHSf94pNNt-yLd/,Mudança de plano,
Aumento de Plano indevido.,/claro/aumento-de-plano-indevido_YX1UlheMlk4pG1MB/,Mudança de plano,
Cobrança indevida/Atendente,/claro/cobranca-indevida-atendente_9kHaxrkDI6Wy5GOa/,Mudança de plano,
Aumento Fatura,/claro/aumento-fatura_F8pS6GauXyyQAWhq/,Mudança de plano,
"MEU NOME FOI PRO SERASA,POR SERVIÇO CANCELADO DENTRO DE 7 DIAS(tempo de desistência)",/claro/meu-nome-foi-pro-serasa-por-servico-cancelado-dentro-de-7-dias-tempo-de-des_2wrQu4H8MLDFrsPw/,Mudança de plano,
Saldo,/claro/saldo_1VbwiiTy59EghqCD/,Mudança de plano,
Venda de plano errado,/claro/venda-de-plano-errado_PT0kbAdQ1sEyYuZI/,Mudança de plano,
Reajuste do valor da fatura,/claro/reajuste-do-valor-da-fatura_X4mkb-2qBEdnc_wL/,Mudança de plano,
Troca de plano telefônico,/claro/troca-de-plano-telefonico_fqgvfEhMpzZj3rGy/,Mudança de plano,
"Cliente está fora do Brasil, mas a Claro cancelou o serviço do chip, mesmo com as contas pagas. Não consegue contato para resolver o problema e pede o cancelamento das faturas cobradas após o cancelamento indevido  . Quer transformar pós-pago em pré-pago.",/claro/cliente-esta-fora-do-brasil-mas-a-claro-cancelou-o-servico-do-chip-mesmo_GpxTI8rIUqNtZUSN/,Mudança de plano,
Alteração de plano sem meu o consentimento,/claro/alteracao-de-plano-sem-meu-o-consentimento_6sbp5jTPVbMaSWmL/,Mudança de plano,
Informação incorreta em venda de plano,/claro/informacao-incorreta-em-venda-de-plano_DkyBWEIDw1SOLiUQ/,Mudança de plano,
Informações [Editado pelo Reclame Aqui] e mal atendimento,/claro/informacoes-e-mal-atendimento_uHwTNKPW0ffBdlVP/,Mudança de plano,
Mudança de Plano,/claro/mudanca-de-plano_iKquNJYuoq6Dqbbq/,Mudança de plano,
Só chamada de emergência após pedir que cancelasse claro flex,/claro/so-chamada-de-emergencia-apos-pedir-que-cancelasse-claro-flex_6wGBov1v04New9jf/,Mudança de plano,
Migração do plano,/claro/migracao-do-plano_cMw2qWptuH2pE5-2/,Mudança de plano,
Alteração de valores e dados,/claro/alteracao-de-valores-e-dados_tznzNzpLi57ENPtK/,Mudança de plano,
Mudança de plano sem minha solicitação.,/claro/mudanca-de-plano-sem-minha-solicitacao__Es0_Wo61IwVMMtR/,Mudança de plano,
Cobrança por venda de combo e cancelamento de plano,/claro/cobranca-por-venda-de-combo-e-cancelamento-de-plano_RxvSB12biIF8X_ch/,Mudança de plano,
Mudança de plano e com carência sem autorização,/claro/mudanca-de-plano-e-com-carencia-sem-autorizacao_g6hDnU9wA9AKskT6/,Mudança de plano,
Não consigo utilizar meu chip,/claro/nao-consigo-utilizar-meu-chip_HjHCu4-tjUrFhfrf/,Mudança de plano,
Não querem reembolsar meus créditos no meu pré pago depois que me ofereceram plano pós pago,/claro/nao-querem-reembolsar-meus-creditos-no-meu-pre-pago-depois-que-me-oferecera_vN-dMORGNF9FrMHx/,Mudança de plano,
Pedido de Promoção não efetivado,/claro/pedido-de-promocao-nao-efetivado_2bNphTq4tKWRnjPc/,Mudança de plano,
Plano Controle,/claro/plano-controle_B_xPI8eJ9fZXQxk-/,Mudança de plano,
MUDANÇA INDEVIDA DE PLANO,/claro/mudanca-indevida-de-plano_4FCnmo_IzDqT8fQe/,Mudança de plano,
Plano Celular,/claro/plano-celular_waWz9zzPudaYSFkT/,Mudança de plano,
Não consigo alterar meu plano,/claro/nao-consigo-alterar-meu-plano_E1G-SyN58amqbtSY/,Mudança de plano,
Crédito e mudança de plano,/claro/credito-e-mudanca-de-plano_qpbd-kndGzEulyIk/,Mudança de plano,
Cobrança Indevida,/claro/cobranca-indevida_iyAAAZEeas-9DNR8/,Mudança de plano,
Claro móvel não fez a mudança de plano,/claro/claro-movel-nao-fez-a-mudanca-de-plano_f5a5dTNcFyl7tr-H/,Mudança de plano,
Alteração de plao,/claro/alteracao-de-plao_wYNg0hv5KTJoSDfX/,Mudança de plano,
Claro controle,/claro/claro-controle_G97AK-jUAFXwsOs-/,Mudança de plano,
"Mudaram meu plano sem minha AUTORIZAÇÃO!!  ESTOU SEM LINHA, SEM PODER LIGAR, DEVIDO ERRO DA CLARO!!!",/claro/mudaram-meu-plano-sem-minha-autorizacao-estou-sem-linha-sem-poder-ligar_caDbMnLGeNvhPvk5/,Mudança de plano,
Claro flex,/claro/claro-flex_UrKkxvGWgVuiQOYV/,Mudança de plano,
Não consigo colocar credito depois que a linha virou claro,/claro/nao-consigo-colocar-credito-depois-que-a-linha-virou-claro_RNMoO2QS1UmWdYlZ/,Mudança de plano,
Pré pago,/claro/pre-pago_VuCB6da02vAAmRSp/,Mudança de plano,
Mudança de plano,/claro/mudanca-de-plano_JUeozongWtZKvjKG/,Mudança de plano,
Mudança de plano,/claro/mudanca-de-plano_7wg2YxCqNlnkptff/,Mudança de plano,
Plano ofertado,/claro/plano-ofertado_dKXmBMJx_5egC3Hl/,Mudança de plano,
Cobraram mais caro quando disseram que mudaram o plano para um [Editado pelo Reclame Aqui]to inferior,/claro/cobraram-mais-caro-quando-disseram-que-mudaram-o-plano-para-um-to-inferio_tUZoBkZB_-2KooOA/,Mudança de plano,
Plano que não ativa,/claro/plano-que-nao-ativa_usdDDqjZk0ZKLGd7/,Mudança de plano,
Internet acava rápido demais,/claro/internet-acava-rapido-demais_8RI7MhRsGJi6ACzN/,Mudança de plano,
Empresa se nega a alterar meu plano para um valor menor,/claro/empresa-se-nega-a-alterar-meu-plano-para-um-valor-menor_TWLlHo2ttEhAb2v-/,Mudança de plano,
Oferta não cumprida e falha na prestação e serviços,/claro/oferta-nao-cumprida-e-falha-na-prestacao-e-servicos_hkHQulTNX6SoVo_z/,Mudança de plano,
"Adesão a aferta de plano, porém tefefone não funciona",/claro/adesao-a-aferta-de-plano-porem-tefefone-nao-funciona_nBPqRpvwkBTjBfLb/,Mudança de plano,
Mudança de plano sem autorização,/claro/mudanca-de-plano-sem-autorizacao_OGpwVQRDcY9yFDxj/,Mudança de plano,
Alteração de plano indevida,/claro/alteracao-de-plano-indevida_fCnovJj1iPB_l4-O/,Mudança de plano,
Meu plano foi alterado sem prévio aviso,/claro/meu-plano-foi-alterado-sem-previo-aviso_SuoRwML3hA0zXT6g/,Mudança de plano,
Contratei um plano com Netflix e não consigo ativar,/claro/contratei-um-plano-com-netflix-e-nao-consigo-ativar_yVcx7kGzCNlJDhFh/,Mudança de plano,
Não querem cancelar o plano,/claro/nao-querem-cancelar-o-plano_IFtOFfA9Tg1tIjM_/,Mudança de plano,
Cancelaram meu plano,/claro/cancelaram-meu-plano_ky5RAzjJ7AdvYRIP/,Mudança de plano,
desejo mdar o plano para pré-pago.,/claro/desejo-mdar-o-plano-para-pre-pago_RXKyOdJzv8L1SOHg/,Mudança de plano,
Pedido aguardando aprovação há mais de sete dias,/claro/pedido-aguardando-aprovacao-ha-mais-de-sete-dias_5diHnS_0uNoZmKGd/,Mudança de plano,
Mudança de valor no plano,/claro/mudanca-de-valor-no-plano_0o8ItT76IPuVfabp/,Mudança de plano,
Fiz um novo plano e não quero a TV.,/claro/fiz-um-novo-plano-e-nao-quero-a-tv_kRVVAWd55sJIQ_g-/,Mudança de plano,
Não consigo tirar fatura por nenhum meio,/claro/nao-consigo-tirar-fatura-por-nenhum-meio_IXZLyZPno4Oe_nQz/,Mudança de plano,
Alteração de Plano de Serviço,/claro/alteracao-de-plano-de-servico_o89YcitWCaOIexbz/,Mudança de plano,
Nao passam o plano para pre pago ha 7 meses,/claro/nao-passam-o-plano-para-pre-pago-ha-7-meses_zECLAf__M32e7qF_/,Mudança de plano,
AUMENTO NO PLANO,/claro/aumento-no-plano_5Qaz68sg-GhCnF9k/,Mudança de plano,
Não consigo mudar meu plano,/claro/nao-consigo-mudar-meu-plano_z0BQknlhcP46Z5mu/,Mudança de plano,
Impossível realizar ligações,/claro/impossivel-realizar-ligacoes_LTyyUMhiWevHh9bp/,Mudança de plano,
acabou o plano e colocou outro mais caro sem a minha permissão,/claro/acabou-o-plano-e-colocou-outro-mais-caro-sem-a-minha-permissao_GdlcBgFsvTgO_oJX/,Mudança de plano,
Contratei plano e Não recebi o bonus de internet,/claro/contratei-plano-e-nao-recebi-o-bonus-de-internet_PteMCX8Mtv73mMlw/,Mudança de plano,
Não consigo cancelar o plano que está ativo na minha linha da claro,/claro/nao-consigo-cancelar-o-plano-que-esta-ativo-na-minha-linha-da-claro_VRnYow7TwyajVint/,Mudança de plano,
Mudanca de plano,/claro/mudanca-de-plano_RhQ0Cv3qQZZE1XAK/,Mudança de plano,
venda mentirosa,/claro/venda_XmbCh9DnAfKfaGB8/,Mudança de plano,
Migração de plano,/claro/migracao-de-plano_ETBfnXahlmtve5Rt/,Mudança de plano,
PLANO ERRADO,/claro/plano-errado_mA8W0213ok4HA9kG/,Mudança de plano,
MUDANÇA DE LINHA TELEFÔNICA PRÉ PAGO PARA PÓS PAGO,/claro/mudanca-de-linha-telefonica-pre-pago-para-pos-pago_iObD5HwIgrWOzcv_/,Mudança de plano,
Não consigo contratar um pacote de internet (Claro Controle),/claro/nao-consigo-contratar-um-pacote-de-internet-claro-controle_KKCeQunw2KP6gzRm/,Mudança de plano,
"Preciso mudar meu plano e ninguém me responde, estou fora do Brasil",/claro/preciso-mudar-meu-plano-e-ninguem-me-responde-estou-fora-do-brasil_j_WY4U1BjkuGsqKo/,Mudança de plano,
ALTERARAM MINHA PROMOÇÃO SEM MEU CONSENTIMENTO,/claro/alteraram-minha-promocao-sem-meu-consentimento_po9wkXf9kBqc_WEz/,Mudança de plano,
Cancelamento indevido,/claro/cancelamento-indevido_H8D4rdVCz7UztDVm/,Mudança de plano,
Cancelamento de plano Claro Fex,/claro/cancelamento-de-plano-claro-fex_SiXhMiSB4PjiMXP3/,Mudança de plano,
Quero plano novo . Nem na loja e nem no televendas  ninguém quer atender por completo,/claro/quero-plano-novo-nem-na-loja-e-nem-no-televendas-ninguem-quer-atender-po_k03pY_gE93bQBavx/,Mudança de plano,
Alteração de plano sem autorização e consentimento,/claro/alteracao-de-plano-sem-autorizacao-e-consentimento_QfbquqFltvvqlMyS/,Mudança de plano,
VALOR DA FATURA COM VALOR ACIMA DO TRATADO,/claro/valor-da-fatura-com-valor-acima-do-tratado_LcG4TcfYdOT54vpD/,Mudança de plano,
Cancelamento de plano e mudança para pré-pago,/claro/cancelamento-de-plano-e-mudanca-para-pre-pago_WyB3tGR30ab8DR1r/,Mudança de plano,
Mudança de plano que nunca acontece,/claro/mudanca-de-plano-que-nunca-acontece_BgZpAcZrXmIYhbap/,Mudança de plano,
Migração de Linha,/claro/migracao-de-linha_VTMrVuCO2jZieKi2/,Mudança de plano,
Cancelamento do plano,/claro/cancelamento-do-plano_ssKuVwQZ0DBWau-l/,Mudança de plano,
Boa tarde liguei para Claro para contratar Claro controle deu em meus dados e falaram que até 3 horas meu telefone ia virar linha até agora nada,/claro/boa-tarde-liguei-para-claro-para-contratar-claro-controle-deu-em-meus-dados_e4IX-lfwbvHvdu5B/,Mudança de plano,
Tentativa frustrada de alterar meu celular linha controle para pré-pago,/claro/tentativa-frustrada-de-alterar-meu-celular-linha-controle-para-pre-pago_xzjG3YCMmRrdpPrb/,Mudança de plano,
